Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP000656,Male,No,0,Graduate,No,13808,0,63,300,1.0,Semiurban,Y
LP000657,Male,Yes,2,Graduate,No,6887,2071,229,240,1.0,Semiurban,Y
LP000658,Male,Yes,2,Graduate,No,14018,0,231,180,1.0,Urban,Y
LP000659,Male,Yes,0,Graduate,No,4134,1442,183,300,1.0,Urban,Y
LP000660,Male,Yes,1,Not Graduate,No,10404,0,120,180,1.0,Rural,Y
LP000661,Male,Yes,0,Graduate,No,18179,1398,173,300,1.0,Rural,Y
LP000662,Female,Yes,2,Graduate,No,14035,5792,136,360,1.0,Urban,Y
LP000663,Male,No,0,Graduate,No,2051,0,240,360,1.0,Urban,Y
LP000664,Male,Yes,1,Graduate,No,4012,2355,123,360,1.0,Rural,Y
LP000665,Male,No,1,Graduate,No,3728,0,156,120,1.0,Semiurban,Y
LP000666,Male,No,0,Graduate,No,7269,0,62,240,1.0,Urban,Y
LP000667,Male,Yes,0,Not Graduate,Yes,8510,5315,172,240,0.0,Semiurban,Y
LP000668,Male,No,1,Graduate,No,2512,1891,102,480,0.0,Semiurban,N
LP000669,Male,Yes,1,Graduate,No,5188,0,191,360,1.0,Semiurban,Y
LP000670,Male,No,0,Graduate,No,976,15060,220,300,0.0,Urban,Y
LP000671,Male,Yes,1,Graduate,No,15577,0,109,120,1.0,Semiurban,Y
LP000672,Female,No,0,Graduate,No,3262,2021,150,360,0.0,Urban,Y
LP000673,Male,No,1,Graduate,No,5139,979,161,360,1.0,Rural,Y
LP000674,Male,No,0,Graduate,Yes,3836,84,178,360,0.0,Semiurban,N
LP000675,Male,No,2,Graduate,No,12293,1477,220,360,1.0,Semiurban,Y
LP000676,Female,Yes,0,Graduate,No,507,0,206,300,1.0,Semiurban,Y
LP000677,Male,Yes,0,Graduate,Yes,4849,0,122,180,1.0,Semiurban,Y
LP000678,Male,Yes,0,Graduate,No,4515,0,330,300,1.0,Rural,Y
LP000679,Female,Yes,0,Not Graduate,No,3418,0,216,300,1.0,Urban,Y
LP000680,Female,Yes,0,Graduate,No,19554,213,299,300,1.0,Rural,Y
LP000681,Female,Yes,0,Graduate,No,2416,0,176,360,1.0,Urban,Y
LP000682,Male,No,2,Graduate,No,9112,3203,181,240,1.0,Urban,Y
LP000683,Male,Yes,0,Graduate,No,6535,14172,139,300,1.0,Semiurban,Y
LP000684,Male,No,0,Graduate,No,13483,1608,118,300,0.0,Semiurban,Y
LP000685,Female,Yes,0,Graduate,No,2882,2679,241,180,1.0,Rural,Y
LP000686,Male,No,0,Graduate,No,2734,5670,169,300,0.0,Semiurban,Y
LP000687,Male,No,0,Not Graduate,Yes,11811,683,138,360,1.0,Semiurban,Y
LP000688,Male,Yes,0,Graduate,Yes,6906,0,89,360,1.0,Rural,Y
LP000689,Male,Yes,0,Graduate,No,1428,743,322,300,0.0,Urban,Y
LP000690,Male,No,0,Graduate,No,3192,5104,157,360,1.0,Rural,Y
LP000691,Male,Yes,0,Not Graduate,No,6694,2168,80,120,1.0,Semiurban,Y
LP000692,Male,Yes,0,Graduate,No,9606,0,154,360,1.0,Urban,Y
LP000693,Male,Yes,0,Graduate,No,2854,706,134,300,1.0,Urban,Y
LP000694,Male,Yes,0,Graduate,No,477,0,131,300,0.0,Semiurban,N
LP000695,Male,Yes,3,Graduate,No,7469,22062,197,360,1.0,Urban,Y
LP000696,Male,Yes,0,Graduate,No,1851,539,134,300,1.0,Urban,Y
LP000697,Male,Yes,1,Not Graduate,No,978,1202,127,120,1.0,Urban,Y
LP000698,Male,Yes,0,Graduate,No,509,2387,293,240,1.0,Urban,Y
LP000699,Male,No,1,Not Graduate,Yes,9425,0,62,300,1.0,Semiurban,Y
LP000700,Male,Yes,1,Graduate,No,5447,923,144,300,1.0,Rural,Y
LP000701,Male,No,0,Graduate,No,4103,60,236,360,1.0,Urban,Y
LP000702,Male,Yes,3,Graduate,Yes,14931,9237,203,360,1.0,Semiurban,Y
LP000703,Male,Yes,0,Graduate,No,8183,0,247,360,1.0,Urban,Y
LP000704,Male,Yes,0,Not Graduate,No,17908,223,407,300,1.0,Semiurban,Y
LP000705,Male,Yes,1,Not Graduate,No,1612,872,347,300,1.0,Rural,Y
LP000706,Female,Yes,2,Not Graduate,No,4780,11870,83,300,1.0,Semiurban,Y
LP000707,Male,Yes,0,Graduate,No,1348,10273,66,300,1.0,Rural,Y
LP000708,Female,Yes,0,Graduate,No,4090,5576,174,360,1.0,Semiurban,Y
LP000709,Male,Yes,0,Graduate,No,4028,0,75,240,1.0,Semiurban,Y
LP000710,Male,Yes,0,Not Graduate,No,8113,0,56,360,1.0,Semiurban,Y
LP000711,Male,Yes,1,Graduate,No,5097,1545,173,240,1.0,Rural,Y
LP000712,Male,Yes,0,Graduate,No,8092,7001,197,180,1.0,Rural,Y
LP000713,Male,No,0,Graduate,No,8627,632,349,120,1.0,Semiurban,Y
LP000714,Male,Yes,0,Graduate,No,27555,687,217,120,1.0,Rural,Y
LP000715,Male,Yes,0,Not Graduate,No,3819,6077,387,300,1.0,Urban,Y
LP000716,Female,No,0,Graduate,No,2315,1714,177,180,1.0,Rural,Y
LP000717,Female,Yes,1,Graduate,No,5984,0,84,120,1.0,Urban,Y
LP000718,Female,Yes,3,Graduate,No,2586,807,223,360,1.0,Urban,Y
LP000719,Male,No,2,Graduate,No,16083,1693,289,360,0.0,Urban,Y
LP000720,Male,Yes,0,Graduate,No,3918,597,180,120,1.0,Rural,Y
LP000721,Female,Yes,2,Graduate,No,3126,1824,306,300,1.0,Rural,Y
LP000722,Male,Yes,1,Not Graduate,Yes,3370,306,139,360,1.0,Rural,Y
LP000723,Male,Yes,1,Not Graduate,No,8731,0,194,480,1.0,Rural,Y
LP000724,Male,Yes,0,Graduate,No,4332,0,136,360,1.0,Semiurban,Y
LP000725,Male,Yes,0,Graduate,No,2941,0,487,240,1.0,Rural,Y
LP000726,Female,Yes,0,Not Graduate,Yes,18625,4272,226,360,1.0,Rural,Y
LP000727,Male,Yes,0,Graduate,No,2477,226,84,360,1.0,Semiurban,Y
LP000728,Male,No,0,Graduate,No,5056,8961,374,240,1.0,Urban,Y
LP000729,Male,No,0,Graduate,No,8282,36203,102,360,1.0,Semiurban,Y
LP000730,Male,Yes,0,Graduate,No,1332,0,149,300,1.0,Rural,Y
LP000731,Male,Yes,1,Graduate,Yes,7217,0,187,480,0.0,Rural,Y
LP000732,Female,Yes,0,Not Graduate,Yes,2113,0,195,360,1.0,Rural,Y
LP000733,Male,Yes,0,Graduate,No,9492,371,189,360,1.0,Rural,Y
LP000734,Male,Yes,3,Graduate,No,2275,0,84,360,0.0,Rural,N
LP000735,Male,Yes,2,Graduate,No,8554,2242,189,300,1.0,Semiurban,Y
LP000736,Female,No,1,Graduate,Yes,11904,0,257,360,1.0,Semiurban,Y
LP000737,Male,Yes,3,Graduate,No,9790,2784,253,360,1.0,Urban,Y
LP000738,Female,Yes,0,Graduate,No,6009,993,77,360,0.0,Semiurban,Y
LP000739,Male,Yes,3,Graduate,No,4084,577,106,360,1.0,Semiurban,Y
LP000740,Male,Yes,0,Graduate,No,3099,1199,88,360,1.0,Rural,Y
LP000741,Male,No,0,Not Graduate,No,15943,540,175,480,1.0,Semiurban,Y
LP000742,Male,No,0,Not Graduate,Yes,2808,0,68,360,0.0,Urban,N
LP000743,Male,No,0,Graduate,Yes,2143,918,84,360,0.0,Urban,Y
LP000744,Male,Yes,0,Graduate,No,8369,301,106,180,1.0,Semiurban,Y
LP000745,Male,Yes,1,Graduate,No,2599,8153,60,360,1.0,Semiurban,Y
LP000746,Female,Yes,1,Graduate,Yes,2298,995,146,240,1.0,Urban,Y
LP000747,Male,Yes,0,Graduate,No,1548,394,51,240,1.0,Urban,Y
LP000748,Male,Yes,0,Graduate,Yes,3339,1477,189,240,0.0,Semiurban,N
LP000749,Female,No,2,Graduate,No,4600,1962,121,360,1.0,Urban,Y
LP000750,Male,Yes,1,Not Graduate,No,5969,222,108,360,1.0,Urban,Y
LP000751,Male,Yes,0,Not Graduate,No,10520,0,117,360,1.0,Urban,Y
LP000752,Female,Yes,1,Not Graduate,No,7491,514,143,300,1.0,Semiurban,Y
LP000753,Male,Yes,0,Graduate,No,4218,14090,199,360,1.0,Semiurban,Y
LP000754,Male,Yes,0,Graduate,No,4194,3390,286,360,0.0,Urban,Y
LP000755,Male,No,2,Graduate,No,7391,1118,246,300,1.0,Rural,Y
LP000756,Male,No,0,Graduate,No,13603,0,452,300,1.0,Urban,Y
LP000757,Male,No,0,Graduate,Yes,5437,1594,208,300,1.0,Urban,Y
LP000758,Male,Yes,2,Graduate,No,3376,0,159,360,1.0,Urban,Y
LP000759,Female,Yes,1,Graduate,No,2220,1753,118,360,1.0,Urban,Y
LP000760,Male,Yes,0,Not Graduate,No,1546,1393,120,300,1.0,Urban,Y
LP000761,Male,Yes,0,Graduate,No,8375,1939,194,480,0.0,Urban,Y
LP000762,Male,No,0,Graduate,No,7803,876,90,120,1.0,Semiurban,Y
LP000763,Male,Yes,1,Graduate,No,7800,1197,166,240,1.0,Semiurban,Y
LP000764,Male,Yes,0,Graduate,No,4434,147,147,300,1.0,Semiurban,Y
LP000765,Male,Yes,0,Graduate,No,15146,0,103,120,1.0,Semiurban,Y
LP000766,Male,Yes,3,Graduate,No,3336,2587,87,300,0.0,Urban,Y
LP000767,Male,No,0,Graduate,No,10553,0,524,240,1.0,Rural,Y
LP000768,Female,Yes,0,Graduate,Yes,4764,17649,73,360,1.0,Urban,Y
LP000769,Male,Yes,0,Graduate,No,3020,0,143,240,1.0,Semiurban,Y
LP000770,Female,Yes,1,Graduate,No,7895,521,273,360,1.0,Urban,Y
LP000771,Male,Yes,0,Graduate,Yes,6820,5054,193,360,1.0,Rural,Y
LP000772,Female,No,0,Not Graduate,No,6539,0,117,180,1.0,Semiurban,Y
LP000773,Male,No,2,Graduate,No,5244,2902,81,360,1.0,Urban,Y
LP000774,Male,No,0,Graduate,No,4768,0,158,120,1.0,Semiurban,Y
LP000775,Male,No,0,Graduate,No,33213,0,39,360,1.0,Urban,Y
LP000776,Male,Yes,0,Not Graduate,No,12675,0,161,480,1.0,Semiurban,Y
LP000777,Male,Yes,0,Not Graduate,Yes,8762,0,151,240,1.0,Semiurban,Y
LP000778,Male,Yes,0,Graduate,No,5374,0,253,480,1.0,Urban,Y
LP000779,Male,Yes,0,Graduate,No,11000,1074,83,360,1.0,Urban,Y
LP000780,Male,No,0,Not Graduate,No,7438,14279,126,480,0.0,Urban,Y
LP000781,Male,Yes,0,Graduate,Yes,5018,720,184,360,1.0,Semiurban,Y
LP000782,Male,No,2,Graduate,No,3855,876,164,240,1.0,Urban,Y
LP000783,Male,Yes,3,Graduate,No,4606,1056,75,360,1.0,Semiurban,Y
LP000784,Male,Yes,1,Not Graduate,No,389,420,107,180,1.0,Rural,Y
LP000785,Male,Yes,2,Not Graduate,No,5816,0,298,240,1.0,Urban,Y
LP000786,Female,No,0,Graduate,No,3324,1371,168,240,0.0,Rural,N
LP000787,Male,Yes,3,Graduate,No,17573,2128,64,240,1.0,Semiurban,Y
LP000788,Male,Yes,0,Graduate,No,4991,0,230,360,1.0,Urban,Y
LP000789,Male,Yes,3,Graduate,No,1898,1519,66,360,1.0,Semiurban,Y
LP000790,Female,Yes,3,Not Graduate,No,4722,0,127,480,1.0,Semiurban,Y
LP000791,Male,Yes,1,Graduate,Yes,2128,0,196,120,1.0,Semiurban,Y
LP000792,Male,No,3,Graduate,No,7177,0,272,480,1.0,Urban,Y
LP000793,Male,Yes,0,Graduate,Yes,6202,907,46,480,1.0,Urban,Y
LP000794,Male,Yes,0,Graduate,No,10575,0,211,120,1.0,Semiurban,Y
LP000795,Male,Yes,0,Graduate,No,2610,3623,228,300,1.0,Semiurban,Y
LP000796,Female,Yes,0,Graduate,No,5050,9842,112,360,1.0,Semiurban,Y
LP000797,Female,No,0,Graduate,No,1649,0,155,360,1.0,Urban,Y
LP000798,Male,Yes,1,Graduate,No,8614,2035,32,360,1.0,Rural,Y
LP000799,Male,Yes,3,Graduate,Yes,7443,2713,37,360,1.0,Rural,Y
LP000800,Female,Yes,0,Graduate,No,7307,0,258,300,1.0,Urban,Y
LP000801,Male,No,1,Graduate,Yes,4921,1852,113,120,1.0,Urban,Y
LP000802,Male,No,2,Not Graduate,Yes,6848,0,124,360,1.0,Rural,Y
LP000803,Male,Yes,2,Not Graduate,No,17738,216,166,120,0.0,Rural,Y
LP000804,Male,Yes,3,Not Graduate,No,3912,0,123,360,1.0,Semiurban,Y
LP000805,Male,Yes,0,Graduate,No,5491,1140,117,360,1.0,Rural,Y
LP000806,Male,No,3,Not Graduate,No,2061,2304,180,360,0.0,Semiurban,N
LP000807,Female,Yes,1,Graduate,Yes,2453,0,70,480,0.0,Urban,Y
LP000808,Female,Yes,0,Graduate,No,5314,0,265,300,1.0,Semiurban,Y
LP000809,Male,Yes,0,Graduate,No,11886,1712,132,360,1.0,Semiurban,Y
LP000810,Male,Yes,1,Graduate,No,4003,411,89,360,1.0,Rural,Y
LP000811,Female,Yes,0,Graduate,No,4069,9596,83,480,1.0,Urban,Y
LP000812,Female,No,1,Graduate,No,3549,355,151,360,0.0,Semiurban,N
LP000813,Male,Yes,1,Graduate,Yes,3204,1429,127,180,1.0,Semiurban,Y
LP000814,Female,Yes,0,Graduate,No,6222,0,68,480,0.0,Urban,Y
LP000815,Female,Yes,0,Graduate,No,1483,3584,109,360,1.0,Urban,Y
LP000816,Male,No,1,Graduate,No,13694,0,99,120,1.0,Rural,Y
LP000817,Male,Yes,0,Graduate,No,2886,0,278,360,1.0,Semiurban,Y
LP000818,Male,No,0,Not Graduate,No,8756,5033,158,360,1.0,Semiurban,Y
LP000819,Male,Yes,0,Not Graduate,No,1779,1873,325,360,1.0,Rural,Y
LP000820,Male,Yes,0,Graduate,No,8392,3360,104,300,1.0,Urban,Y
LP000821,Female,Yes,2,Graduate,No,8413,0,128,360,1.0,Rural,Y
LP000822,Male,Yes,0,Graduate,No,6683,335,180,360,1.0,Semiurban,Y
LP000823,Male,Yes,1,Not Graduate,No,2218,2056,200,360,1.0,Semiurban,Y
LP000824,Male,No,0,Graduate,No,6000,1233,212,180,1.0,Semiurban,Y
LP000825,Male,Yes,0,Graduate,No,1907,3834,95,240,1.0,Rural,Y
LP000826,Female,Yes,2,Graduate,No,4014,0,96,360,1.0,Urban,Y
LP000827,Male,Yes,1,Graduate,No,11198,2312,124,360,0.0,Urban,Y
LP000828,Male,No,0,Graduate,No,9296,257,311,240,0.0,Urban,Y
LP000829,Male,No,0,Not Graduate,No,4974,0,89,300,1.0,Urban,Y
LP000830,Male,Yes,0,Graduate,No,2253,1484,114,120,1.0,Semiurban,Y
LP000831,Male,No,0,Graduate,No,8237,4175,213,360,1.0,Rural,Y
LP000832,Male,Yes,1,Not Graduate,No,4991,0,208,120,1.0,Rural,Y
LP000833,Male,Yes,0,Not Graduate,No,767,2616,195,120,1.0,Urban,Y
LP000834,Male,No,0,Graduate,No,9192,0,154,120,1.0,Semiurban,Y
LP000835,Male,No,0,Graduate,No,4820,3110,87,360,1.0,Semiurban,Y
LP000836,Male,Yes,2,Graduate,Yes,12861,1179,105,300,1.0,Urban,Y
LP000837,Female,Yes,3,Not Graduate,No,2046,1872,260,240,1.0,Rural,Y
LP000838,Male,Yes,0,Graduate,No,387,4177,218,480,1.0,Rural,Y
LP000839,Male,No,1,Not Graduate,Yes,6144,411,76,180,0.0,Rural,N
LP000840,Male,Yes,0,Graduate,No,6205,795,229,300,0.0,Urban,Y
LP000841,Male,Yes,0,Graduate,No,1270,3130,285,480,1.0,Semiurban,Y
LP000842,Male,Yes,1,Graduate,No,2246,0,152,300,1.0,Urban,Y
LP000843,Male,Yes,2,Graduate,No,44541,0,183,360,1.0,Urban,Y
LP000844,Female,Yes,3,Graduate,Yes,3848,3675,246,120,0.0,Semiurban,Y
LP000845,Male,No,0,Graduate,No,8819,1590,104,360,1.0,Rural,Y
LP000846,Male,Yes,0,Graduate,No,2920,18595,475,300,1.0,Rural,Y
LP000847,Male,Yes,1,Not Graduate,No,923,222,273,360,1.0,Rural,Y
LP000848,Female,Yes,0,Graduate,Yes,4288,2025,192,240,0.0,Rural,Y
LP000849,Male,No,0,Graduate,No,3973,257,145,300,1.0,Urban,Y
LP000850,Male,Yes,0,Graduate,Yes,3569,89,190,360,0.0,Semiurban,Y
LP000851,Male,Yes,1,Graduate,No,4484,2583,68,480,1.0,Urban,Y
LP000852,Male,No,0,Graduate,No,6071,0,420,120,1.0,Urban,Y
LP000853,Male,No,0,Graduate,No,4358,1284,260,360,0.0,Semiurban,Y
LP000854,Female,No,2,Not Graduate,No,1787,1591,308,240,1.0,Semiurban,Y
LP000855,Male,No,0,Graduate,No,7251,74455,150,360,0.0,Semiurban,Y
LP000856,Male,Yes,0,Graduate,No,1033,1326,123,240,1.0,Urban,Y
LP000857,Male,No,0,Graduate,Yes,953,3334,105,360,1.0,Urban,Y
LP000858,Male,Yes,0,Graduate,No,8878,829,222,300,1.0,Urban,Y
LP000859,Male,No,0,Graduate,No,7373,2576,114,240,1.0,Urban,Y
LP000860,Male,No,0,Not Graduate,No,4694,1358,135,120,1.0,Urban,Y
LP000861,Male,No,2,Not Graduate,No,1609,1104,195,180,1.0,Semiurban,Y
LP000862,Male,Yes,0,Graduate,No,2789,16037,106,480,1.0,Rural,Y
LP000863,Male,Yes,3,Graduate,Yes,3983,7425,250,480,1.0,Semiurban,Y
LP000864,Male,Yes,0,Graduate,No,1370,2130,147,360,1.0,Semiurban,Y
LP000865,Male,No,0,Graduate,No,2721,0,69,240,1.0,Urban,Y
LP000866,Male,No,0,Graduate,No,8282,0,106,300,1.0,Rural,Y
LP000867,Male,Yes,0,Graduate,No,15395,46334,285,360,1.0,Urban,Y
LP000868,Male,Yes,1,Graduate,Yes,3513,0,92,480,1.0,Rural,Y
LP000869,Female,Yes,0,Graduate,No,9001,6794,232,300,1.0,Rural,Y
LP000870,Female,No,0,Graduate,No,1062,0,157,360,1.0,Rural,Y
LP000871,Male,No,2,Graduate,No,8329,0,136,480,1.0,Urban,Y
LP000872,Male,Yes,2,Graduate,Yes,2583,658,521,360,0.0,Semiurban,N
LP000873,Male,Yes,2,Graduate,No,6284,0,78,240,1.0,Urban,Y
LP000874,Male,No,0,Not Graduate,No,4031,4109,102,120,1.0,Urban,Y
LP000875,Male,No,1,Graduate,No,14133,0,146,300,1.0,Urban,Y
LP000876,Male,Yes,0,Graduate,No,2441,2233,496,360,1.0,Rural,Y
LP000877,Male,Yes,0,Graduate,No,8119,403,146,240,1.0,Rural,Y
LP000878,Male,Yes,0,Not Graduate,No,3929,1315,170,240,1.0,Urban,Y
LP000879,Male,Yes,0,Graduate,No,4330,1882,125,360,1.0,Semiurban,Y
LP000880,Male,Yes,0,Graduate,No,4242,0,177,300,1.0,Rural,Y
LP000881,Male,Yes,0,Graduate,No,2498,0,129,240,0.0,Semiurban,Y
LP000882,Male,No,2,Graduate,No,4859,7602,210,360,0.0,Urban,Y
LP000883,Male,Yes,0,Not Graduate,No,4674,883,218,360,1.0,Semiurban,Y
LP000884,Male,No,0,Graduate,No,5960,242,132,360,1.0,Semiurban,Y
LP000885,Male,Yes,0,Not Graduate,Yes,5258,1586,84,180,1.0,Semiurban,Y
LP000886,Male,Yes,2,Not Graduate,No,9305,1884,155,360,0.0,Semiurban,Y
LP000887,Male,Yes,0,Not Graduate,No,10288,0,299,360,1.0,Semiurban,Y
LP000888,Male,Yes,0,Graduate,No,2120,0,98,120,0.0,Urban,Y
LP000889,Male,No,2,Graduate,Yes,9847,1361,175,360,1.0,Urban,Y
LP000890,Male,No,2,Graduate,No,1902,1566,81,300,1.0,Urban,Y
LP000891,Male,Yes,0,Graduate,No,7865,481,88,240,1.0,Semiurban,Y
LP000892,Female,Yes,1,Graduate,Yes,8069,4839,284,300,0.0,Urban,Y
LP000893,Female,No,1,Graduate,No,1065,2255,209,240,1.0,Rural,Y
LP000894,Male,Yes,1,Graduate,No,5294,1092,176,240,1.0,Semiurban,Y
LP000895,Male,Yes,0,Graduate,No,3378,0,46,360,0.0,Semiurban,Y
LP000896,Male,No,2,Not Graduate,Yes,2678,10232,112,180,1.0,Rural,Y
LP000897,Male,Yes,0,Graduate,Yes,14482,414,201,480,1.0,Rural,Y
LP000898,Female,Yes,0,Not Graduate,No,2913,889,71,360,0.0,Rural,N
LP000899,Male,Yes,0,Graduate,Yes,2578,2779,124,180,1.0,Semiurban,Y
LP000900,Male,No,0,Not Graduate,No,5221,430,217,180,0.0,Urban,N
LP000901,Male,Yes,0,Graduate,Yes,8505,0,69,360,1.0,Rural,Y
LP000902,Male,Yes,1,Graduate,No,4388,141,64,360,1.0,Rural,Y
LP000903,Male,No,0,Not Graduate,Yes,12495,4294,70,120,1.0,Rural,Y
LP000904,Male,Yes,0,Graduate,No,7515,939,175,240,1.0,Semiurban,Y
LP000905,Male,No,0,Not Graduate,No,860,60640,112,360,1.0,Semiurban,Y
LP000906,Female,Yes,0,Graduate,No,3217,0,230,120,1.0,Urban,Y
LP000907,Female,No,3,Graduate,No,3135,0,157,360,1.0,Semiurban,Y
LP000908,Male,Yes,0,Graduate,No,7211,0,380,360,1.0,Urban,Y
LP000909,Male,Yes,0,Graduate,No,601,2420,79,300,0.0,Urban,Y
LP000910,Male,Yes,0,Graduate,No,37767,1028,175,240,1.0,Semiurban,Y
LP000911,Male,Yes,0,Graduate,No,7516,3769,99,120,1.0,Semiurban,Y
LP000912,Male,No,0,Graduate,No,5536,558,200,360,1.0,Urban,Y
LP000913,Male,No,1,Graduate,No,12647,344,157,180,1.0,Rural,Y
LP000914,Male,Yes,3,Not Graduate,No,32045,208,90,240,1.0,Rural,Y
LP000915,Male,Yes,0,Not Graduate,No,9863,125,137,360,1.0,Semiurban,Y
LP000916,Male,No,1,Graduate,No,10499,970,153,240,1.0,Semiurban,Y
LP000917,Male,No,1,Graduate,No,5456,0,109,300,1.0,Rural,Y
LP000918,Female,Yes,2,Graduate,No,4388,847,213,360,1.0,Urban,Y
LP000919,Male,Yes,0,Graduate,No,3358,0,88,300,1.0,Semiurban,Y
LP000920,Male,Yes,0,Not Graduate,No,2537,7892,422,480,1.0,Urban,Y
LP000921,Female,Yes,0,Not Graduate,No,2836,1209,239,360,1.0,Urban,Y
LP000922,Male,Yes,1,Graduate,No,1668,0,176,240,0.0,Semiurban,N
LP000923,Female,Yes,2,Graduate,No,4625,915,615,300,1.0,Semiurban,Y
LP000924,Male,Yes,0,Graduate,No,1276,0,127,300,1.0,Urban,Y
LP000925,Male,No,0,Not Graduate,Yes,5725,821,201,360,1.0,Urban,Y
LP000926,Male,Yes,2,Graduate,No,4773,0,165,240,1.0,Semiurban,Y
LP000927,Male,Yes,2,Graduate,No,5527,825,221,480,1.0,Semiurban,Y
LP000928,Male,Yes,3,Graduate,No,3236,1137,313,360,1.0,Semiurban,Y
LP000929,Male,Yes,1,Graduate,No,57612,843,195,300,1.0,Urban,Y
LP000930,Male,Yes,0,Graduate,No,14590,2321,249,360,0.0,Semiurban,Y
LP000931,Male,Yes,0,Not Graduate,No,1815,2786,112,300,1.0,Urban,Y
LP000932,Female,Yes,1,Graduate,No,5921,0,133,360,1.0,Urban,Y
LP000933,Female,Yes,0,Graduate,No,3021,8310,336,360,1.0,Semiurban,Y
LP000934,Male,Yes,0,Graduate,No,2182,557,200,120,1.0,Semiurban,Y
LP000935,Male,Yes,1,Graduate,No,1682,259,168,180,1.0,Urban,Y
LP000936,Male,No,0,Graduate,No,6944,2855,101,360,1.0,Urban,Y
LP000937,Male,Yes,1,Graduate,No,2849,0,240,360,1.0,Semiurban,Y
LP000938,Female,No,0,Graduate,No,10660,0,100,480,0.0,Urban,Y
LP000939,Male,Yes,3,Graduate,No,10883,101,86,120,1.0,Urban,Y
LP000940,Male,Yes,0,Graduate,No,14751,9613,157,240,1.0,Semiurban,Y
LP000941,Male,Yes,0,Graduate,No,2485,4051,44,180,0.0,Urban,Y
LP000942,Male,Yes,1,Not Graduate,No,7188,0,201,360,1.0,Urban,Y
LP000943,Male,No,0,Graduate,No,8151,306,179,300,1.0,Rural,Y
LP000944,Female,No,1,Graduate,No,3363,0,124,180,1.0,Semiurban,Y
LP000945,Male,No,1,Graduate,No,2650,746,130,360,1.0,Semiurban,Y
LP000946,Male,Yes,0,Graduate,No,17811,664,139,360,1.0,Semiurban,Y
LP000947,Male,Yes,0,Graduate,No,5895,0,100,240,1.0,Semiurban,Y
LP000948,Female,Yes,0,Graduate,No,8174,1186,162,300,1.0,Rural,Y
LP000949,Female,Yes,0,Graduate,No,2546,1375,131,360,1.0,Semiurban,Y
LP000950,Male,Yes,2,Graduate,No,1853,4266,156,240,1.0,Urban,Y
LP000951,Male,Yes,2,Graduate,No,3116,337,137,240,0.0,Semiurban,N
LP000952,Male,Yes,1,Not Graduate,Yes,4450,291,124,240,1.0,Semiurban,Y
LP000953,Male,Yes,1,Not Graduate,No,2097,3106,170,360,1.0,Semiurban,Y
LP000954,Female,No,0,Graduate,No,4876,6051,219,360,1.0,Semiurban,Y
LP000955,Male,No,2,Graduate,No,1273,0,114,300,1.0,Rural,Y
LP000956,Male,No,1,Not Graduate,No,2006,6619,180,240,1.0,Semiurban,Y
LP000957,Male,Yes,1,Not Graduate,No,8406,1891,192,360,1.0,Urban,Y
LP000958,Male,Yes,2,Graduate,No,7966,6702,78,480,1.0,Urban,Y
LP000959,Male,Yes,0,Graduate,No,3592,1661,241,360,0.0,Semiurban,Y
LP000960,Male,No,2,Graduate,No,2177,87,414,480,1.0,Urban,Y
LP000961,Male,Yes,0,Graduate,No,2160,1506,142,360,1.0,Urban,Y
LP000962,Male,Yes,0,Graduate,No,3645,6452,136,360,1.0,Urban,Y
LP000963,Male,No,0,Graduate,No,8230,618,133,300,1.0,Urban,Y
LP000964,Male,Yes,3,Graduate,No,10327,1135,202,300,1.0,Rural,Y
LP000965,Male,Yes,2,Graduate,No,3303,1463,191,180,1.0,Urban,Y
LP000966,Male,Yes,1,Graduate,No,1953,0,66,360,0.0,Urban,N
LP000967,Male,Yes,1,Graduate,No,6089,13434,96,480,0.0,Urban,Y
LP000968,Male,Yes,0,Graduate,No,2543,612,191,360,1.0,Semiurban,Y
LP000969,Male,Yes,2,Graduate,No,3246,3317,138,240,1.0,Urban,Y
LP000970,Male,Yes,0,Graduate,No,14188,0,82,180,1.0,Semiurban,Y
LP000971,Male,Yes,0,Not Graduate,No,9525,8177,314,240,1.0,Urban,Y
LP000972,Female,No,0,Graduate,No,5576,0,99,240,1.0,Semiurban,Y
LP000973,Male,Yes,1,Graduate,No,1776,1363,151,360,1.0,Rural,Y
LP000974,Male,Yes,1,Graduate,No,5820,618,136,480,1.0,Urban,Y
LP000975,Male,Yes,0,Graduate,No,11500,4709,86,120,1.0,Semiurban,Y
LP000976,Male,No,0,Not Graduate,No,3639,190,162,120,1.0,Semiurban,Y
LP000977,Male,Yes,2,Graduate,Yes,14485,0,180,360,1.0,Semiurban,Y
LP000978,Male,Yes,0,Graduate,No,13824,0,117,240,1.0,Semiurban,Y
LP000979,Male,No,1,Graduate,Yes,18601,0,125,360,1.0,Semiurban,Y
LP000980,Male,No,3,Graduate,Yes,6274,2194,200,240,1.0,Semiurban,Y
LP000981,Male,Yes,0,Not Graduate,No,7862,3916,55,240,1.0,Semiurban,Y
LP000982,Male,No,0,Not Graduate,No,15234,1994,97,240,1.0,Urban,Y
LP000983,Male,Yes,1,Graduate,No,7029,0,165,180,1.0,Urban,Y
LP000984,Male,Yes,2,Graduate,No,3291,0,114,360,1.0,Semiurban,Y
